Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed
2021-04-16,Gujarat_Refinery,55.203,,,,,33.36,17.329,,35.61,51.112,13.469
2021-04-17,Gujarat_Refinery,,82.487,,,,34.36,,0.142,32.495,51.793,13.021
2021-04-18,Gujarat_Refinery,42.807,104.381,,28.959,0.523,33.28,18.963,,32.127,49.006,12.994
2021-04-19,Gujarat_Refinery,58.77,,21.996,34.716,1.468,,,0.16,30.019,44.235,10.973
2021-04-20,Gujarat_Refinery,53.647,159.32,25.871,50.858,,46.213,27.172,0.16,34.319,40.988,11.598
2021-04-21,Gujarat_Refinery,,,44.101,54.585,,,,0.214,34.084,64.461,12.457
2021-04-22,Gujarat_Refinery,70.839,114.176,33.005,21.84,,,,,34.347,63.344,14.573
2021-04-23,Gujarat_Refinery,53.945,,,25.798,,57.872,,,33.556,68.142,15.21
2021-04-24,Gujarat_Refinery,,,33.882,46.512,,,,0.096,33.649,54.363,17.124
2021-04-25,Gujarat_Refinery,55.431,110.784,53.839,70.43500308085063,3.454097914738398,32.808,17.435,0.134,34.982,53.243,11.832
2021-04-26,Gujarat_Refinery,35.497,156.07,,48.284,2.36,38.142,,,33.238,47.778,12.474
2021-04-27,Gujarat_Refinery,,130.085,60.379,38.361,1.735,36.934,21.722,0.241,32.522,49.784,11.715
2021-04-28,Gujarat_Refinery,50.417,,,,1.705,,21.75,,33.266,63.254,14.445
2021-04-29,Gujarat_Refinery,58.405,129.138,38.915,27.251,1.742,61.533,,0.2,33.905,56.515,8.276
2021-04-30,Gujarat_Refinery,46.12,,45.072,28.94,,53.707,13.875,0.133,34.82,56.505,13.787
2021-05-01,Gujarat_Refinery,,,,33.989,0.973,,15.079,0.133,34.677,51.913,13.663
2021-05-02,Gujarat_Refinery,,108.534,57.288,,1.753,28.393,14.776,0.084,33.756,,16.263
2021-05-03,Gujarat_Refinery,39.904,91.287,57.41,40.744,1.895,37.152,22.095,0.172,33.957,54.867,
2021-05-04,Gujarat_Refinery,29.726,,42.778,43.42,2.137,14.867,18.356,0.225,34.708,66.986,12.192
2021-05-05,Gujarat_Refinery,,133.35,66.218,42.048,,46.814,29.206,0.117,35.599,58.736,10.092
2021-05-06,Gujarat_Refinery,57.992,126.873,55.932,36.633,1.646,77.424,20.963,0.158,36.389,78.221,10.014
2021-05-07,Gujarat_Refinery,67.557,,68.854,,0.984,55.505,14.967,0.166,35.395,76.092,5.115
2021-05-08,Gujarat_Refinery,47.921,,65.356,53.664,1.46,50.434,,0.209,34.597,65.112,8.753
2021-05-09,Gujarat_Refinery,39.958,101.17,54.661,,1.621,50.502,20.516,,34.137,,9.11
2021-05-10,Gujarat_Refinery,,86.126,36.253,26.92,,37.46,21.87,,36.248,70.882,11.112
2021-05-11,Gujarat_Refinery,53.625,128.425,36.799,30.712,2.551,45.11,19.332,0.166,35.425,66.092,9.528
2021-05-12,Gujarat_Refinery,55.508,105.106,84.999,35.139,1.727,55.969,17.724,0.146,,66.396,
2021-05-13,Gujarat_Refinery,50.431,102.305,56.348,,1.498,56.654,20.823,0.14,35.627,78.783,11.609
2021-05-14,Gujarat_Refinery,49.103,113.055,48.092,40.315,1.617,,17.188,0.136,37.581,68.285,6.349
2021-05-15,Gujarat_Refinery,44.194,82.822,38.184,29.083,1.242,45.83,23.109,0.162,35.682,45.395,9.87
2021-05-16,Gujarat_Refinery,,,,23.075,1.177,36.416,,0.197,36.621,,13.603
2021-05-17,Gujarat_Refinery,,,,,1.805,56.08,17.852,,35.926,66.461,15.317
2021-05-18,Gujarat_Refinery,56.973,95.463,31.981,27.892,1.369,78.361,16.472,0.158,36.319,64.232,10.64
2021-05-19,Gujarat_Refinery,72.868,99.21,31.213,,1.218,37.865,12.231,0.197,37.291,51.413,6.921
2021-05-20,Gujarat_Refinery,76.209,,,41.116,,19.737,,,38.175,54.975,13.228
2021-05-21,Gujarat_Refinery,63.797,,,48.625,1.015,24.984,15.127,0.182,36.7,69.11,13.719
2021-05-22,Gujarat_Refinery,39.85,82.39,40.532,42.293,1.11,,,0.2,37.549,51.253,9.767
2021-05-23,Gujarat_Refinery,,106.644,38.143,27.023,1.128,37.818,23.945,0.118,37.39,41.664,8.59
2021-05-24,Gujarat_Refinery,37.006,,29.46,30.276,1.57,50.475,12.382,0.132,37.559,44.985,10.713
2021-05-25,Gujarat_Refinery,29.191,93.254,,33.318,,,15.152,0.102,38.58,62.38,14.05
2021-05-26,Gujarat_Refinery,31.585,81.225,60.07,36.157,1.527,53.99,10.712,0.111,36.939,43.466,11.801
2021-05-27,Gujarat_Refinery,34.968,104.439,40.25,38.72,,72.931,12.48,0.079,37.939,53.466,7.433
2021-05-28,Gujarat_Refinery,28.287,108.744,47.18,36.085,1.416,50.673,14.825,0.109,37.722,60.506,4.44
2021-05-29,Gujarat_Refinery,45.701,96.457,36.084,30.181,1.171,,,0.136,38.794,59.317,
2021-05-30,Gujarat_Refinery,,99.102,44.947,34.674,1.565,74.441,13.911,0.06,38.436,46.831,7.285
2021-05-31,Gujarat_Refinery,49.47,89.854,,32.34,1.653,43.987,21.986,0.102,37.735,54.891,6.745
2021-06-01,Gujarat_Refinery,,83.72,,40.395,1.965,,20.383,0.129,,48.227,14.123
2021-06-02,Gujarat_Refinery,55.231,112.725,39.463,42.271,1.293,47.407,21.782,0.131,37.446,55.571,8.134
2021-06-03,Gujarat_Refinery,43.484,104.804,27.335,48.15,,62.835,25.5,0.067,37.208,50.113,8.216
2021-06-04,Gujarat_Refinery,67.531,89.504,17.368,40.195,1.585,60.605,22.721,0.162,36.778,57.833,
2021-06-05,Gujarat_Refinery,44.144,81.447,49.549,41.517,1.512,28.574,9.388,0.175,36.783,57.831,11.545
2021-06-06,Gujarat_Refinery,26.329,76.527,47.708,43.842826962785956,1.0310410850653904,20.873,12.543,0.187,34.55,47.997,
2021-06-07,Gujarat_Refinery,,,,33.714,,,5.023,,36.1,58.774,16.136
2021-06-08,Gujarat_Refinery,51.902,,32.885,38.374,1.63,55.855,8.926,0.153,37.232,57.42,
2021-06-09,Gujarat_Refinery,,,43.78,,2.113,,,0.117,38.624,60.644,13.668
2021-06-10,Gujarat_Refinery,60.966,119.739,25.076,,2.033,59.737,13.743,0.088,37.402,60.945,10.651
2021-06-11,Gujarat_Refinery,54.943,109.466,38.607,23.496,0.885,,11.618,0.074,37.404,67.593,8.845
2021-06-12,Gujarat_Refinery,38.035,60.887,35.46,24.186,1.443,65.4,13.565,0.109,37.79,66.797,5.901
2021-06-13,Gujarat_Refinery,33.234,75.507,31.586,21.319,1.278,42.012,15.856,0.145,38.996,65.093,8.909
2021-06-14,Gujarat_Refinery,,68.394,52.95557823522434,39.68856678894322,1.514,,12.138,0.201,38.879,45.724,11.89
2021-06-15,Gujarat_Refinery,,82.9,47.403,28.535,,78.377,,0.164,39.074,49.843,17.763
2021-06-16,Gujarat_Refinery,,86.041,,27.291,,56.054,6.134,0.122,39.732,33.663,12.679
2021-06-17,Gujarat_Refinery,,,51.304,30.036,1.178,,,,39.614,36.401,15.853
2021-06-18,Gujarat_Refinery,,109.338,,,,,16.672,,38.402,58.118,16.342
2021-06-19,Gujarat_Refinery,35.341,92.713,39.522,19.133,0.988,74.1181962853629,11.589,0.198,40.442,53.613,11.516
2021-06-20,Gujarat_Refinery,25.962,112.347,39.198,14.806,1.03,32.158,10.657,0.19,37.383,64.812,11.893
2021-06-21,Gujarat_Refinery,53.073,85.91,43.073,10.052,1.641,44.288,10.422,0.206,39.208,53.646,12.08
2021-06-22,Gujarat_Refinery,38.273,114.612,42.389,16.497,,50.706,6.852,0.223,39.467,54.427,7.872
2021-06-23,Gujarat_Refinery,44.565,126.324,59.704,28.19,1.086,67.915,8.042,0.176,40.462,57.06,9.592
2021-06-24,Gujarat_Refinery,37.617,110.95,57.106,27.274,1.572,50.694,,0.165,39.285,69.44,8.509
2021-06-25,Gujarat_Refinery,21.491,106.865,22.849,28.422,1.104,57.471,12.627,0.193,,69.989,9.909
2021-06-26,Gujarat_Refinery,20.066,101.698,26.342,23.213,,,15.853,0.163,37.621,58.073,
2021-06-27,Gujarat_Refinery,28.015,80.064,40.365,35.401,0.287,72.051,11.931,0.163,37.308,53.359,11.312
2021-06-28,Gujarat_Refinery,43.759,,31.397,32.645,0.7,64.102,13.769,0.122,38.167,57.01,9.91
2021-06-29,Gujarat_Refinery,49.58,75.337,35.14,26.075,1.57,65.39,12.517,0.188,37.797,76.296,7.979
2021-06-30,Gujarat_Refinery,32.801,,37.248,,1.114,49.761,17.434,0.137,37.803,65.358,5.079
2021-07-01,Gujarat_Refinery,42.812,79.849,51.6,37.622,1.086,61.231,10.684,0.182,,65.983,12.018
2021-07-02,Gujarat_Refinery,53.217,71.593,,21.867,1.184,84.281,14.97,0.15,39.57,66.805,
2021-07-03,Gujarat_Refinery,47.346,56.562,,,,80.271,,0.109,38.534,74.072,15.087
2021-07-04,Gujarat_Refinery,,,,,1.38,,10.712,,39.342,82.867,12.756
2021-07-05,Gujarat_Refinery,41.811,61.415,38.167,23.309,1.23,67.337,12.815,0.092,39.103,72.076,12.234
2021-07-06,Gujarat_Refinery,44.485,65.813,,28.846,1.412,53.205,15.407,0.067,39.524,89.467,11.261
2021-07-07,Gujarat_Refinery,58.042,80.631,41.844,28.951,1.631,44.677,12.516,0.07,39.04,77.655,10.587
2021-07-08,Gujarat_Refinery,66.465,70.487,37.809,25.832,0.847,49.71,11.275,0.129,39.97,95.797,12.132
2021-07-09,Gujarat_Refinery,59.169,89.296,42.165,17.101,0.941,61.213,8.901,0.071,40.169,90.904,
2021-07-10,Gujarat_Refinery,,108.074,,31.81,0.654,64.165,,,40.894,82.021,14.523
2021-07-11,Gujarat_Refinery,39.493,104.822,,28.192,,55.49,12.634,0.204,39.163,49.454,17.157
2021-07-12,Gujarat_Refinery,42.552,74.866,33.868,32.186,1.195,66.105,9.445,0.142,38.269,65.212,
2021-07-13,Gujarat_Refinery,45.085,,,,0.814,,,0.185,,75.884,19.004
2021-07-14,Gujarat_Refinery,38.868,59.755,,24.583,1.784,50.477,8.395,0.098,38.995,80.675,11.357
2021-07-15,Gujarat_Refinery,61.204,79.384,,35.064,1.644,48.278,,,39.673,88.934,15.342
2021-07-16,Gujarat_Refinery,42.549,,25.743,,1.19,37.976,,0.148,38.691,80.818,13.597
2021-07-17,Gujarat_Refinery,49.141,,,,,51.614,13.545,,39.183,89.146,12.94
2021-07-18,Gujarat_Refinery,22.972,59.612,29.602,22.133,0.668,69.308,14.798,0.144,38.958,74.828,10.216
2021-07-19,Gujarat_Refinery,,64.135,32.924,28.639,0.515,64.858,14.172,0.156,38.767,91.512,10.154
2021-07-20,Gujarat_Refinery,35.581,94.856,33.609,,,76.409,14.009,0.135,38.957,,4.645
2021-07-21,Gujarat_Refinery,42.535,,39.886,29.464,1.46,61.644,,0.119,,93.114,10.726
2021-07-22,Gujarat_Refinery,39.399,75.268,51.025,11.792,0.854,92.585,19.486,0.122,40.546,96.196,10.877
2021-07-23,Gujarat_Refinery,55.706,59.059,58.363,13.678,1.459,50.809,18.001,0.122,40.768,,9.995
2021-07-24,Gujarat_Refinery,41.802,,,19.457,1.13,,13.463,,40.098,81.943,15.203
2021-07-25,Gujarat_Refinery,,67.511,38.485,,1.112,,14.695,,,80.029,13.31
2021-07-26,Gujarat_Refinery,28.331,56.019,44.597,26.707,1.193,60.702,,0.09,40.852,97.268,9.752
2021-07-27,Gujarat_Refinery,32.759,69.199,22.077,38.833,,81.921,16.407,0.1,38.143,91.307,11.047
2021-07-28,Gujarat_Refinery,46.647,71.347,,15.597,1.662,,,0.198,39.363,77.629,16.757
2021-07-29,Gujarat_Refinery,54.094,,40.276,,,51.098,17.301,,39.408,,13.511
2021-07-30,Gujarat_Refinery,35.794,73.032,,,,53.807,10.294,,39.708,76.679,15.026
2021-07-31,Gujarat_Refinery,29.394,76.905,23.994,32.727,1.521,50.727,11.653,0.136,37.51,82.832,11.046
2021-08-01,Gujarat_Refinery,,,,15.382,,,8.679,0.147,36.644,81.28,13.102
2021-08-02,Gujarat_Refinery,33.458,,,17.117,,45.22,14.77,0.133,,66.749,13.059
2021-08-03,Gujarat_Refinery,49.8,,46.266,,,49.989,,,36.367,64.229,12.428
2021-08-04,Gujarat_Refinery,48.33,107.898,56.122,21.522,0.871,60.405,12.559,,38.44,71.424,10.706
2021-08-05,Gujarat_Refinery,51.716,72.125,43.716,34.534,,77.087,14.284,0.083,38.638,94.794,10.634
2021-08-06,Gujarat_Refinery,55.196,85.284,29.845,31.232,1.518,,10.53,,40.629,66.597,
2021-08-07,Gujarat_Refinery,39.262,,36.89,17.956,0.838,,11.474,0.133,39.692,81.406,4.675
2021-08-08,Gujarat_Refinery,,84.797,43.3,24.409,0.722,70.572,14.492,0.184,39.628,101.493,4.397
2021-08-09,Gujarat_Refinery,31.755,92.821,51.839,31.106,0.987,82.123,12.873,0.098,39.442,102.592,4.382
2021-08-10,Gujarat_Refinery,48.449,121.081,48.05,21.35,1.596,34.535,15.432,0.113,38.79,91.441,8.099
2021-08-11,Gujarat_Refinery,,85.371,60.743,19.43,1.329,61.799,17.317,0.13,38.534,84.618,8.925
2021-08-12,Gujarat_Refinery,49.385,,44.916,20.061,,72.516,12.145,0.138,38.204,92.047,7.6
2021-08-13,Gujarat_Refinery,,91.596,56.084,36.172,1.116,,,,35.515,105.164,13.836
2021-08-14,Gujarat_Refinery,46.938,80.118,32.755,28.62,1.257,48.936,12.765,0.147,38.188,101.167,11.912
2021-08-15,Gujarat_Refinery,38.714,,,,1.502,,12.795,,39.225,93.34,14.624
2021-08-16,Gujarat_Refinery,26.516,87.944,18.42,13.596,1.641,22.402,8.354,0.123,39.307,102.196,8.611
2021-08-17,Gujarat_Refinery,52.198,81.466,25.572,29.025,0.663,57.061,7.353,0.152,38.458,93.664,
2021-08-18,Gujarat_Refinery,47.9,,33.976,,,69.592,17.177,,37.831,89.244,14.896
2021-08-19,Gujarat_Refinery,42.452,62.182,,19.259,0.809,62.125,,,,93.826,14.339
2021-08-20,Gujarat_Refinery,44.179,75.753,36.601,23.033,1.342,70.588,18.192,0.127,35.73,80.764,11.584
2021-08-21,Gujarat_Refinery,54.684,79.809,39.647,30.764,1.207,,18.154,0.102,36.102,117.998,10.963
2021-08-22,Gujarat_Refinery,,,38.638,41.767,1.633,36.058,10.916,,37.062,99.747,12.587
2021-08-23,Gujarat_Refinery,46.541,104.112,,,,,13.187,,37.58,88.437,12.389
2021-08-24,Gujarat_Refinery,,94.506,51.555,36.496,1.358,53.113,,0.115,36.776,95.952,
2021-08-25,Gujarat_Refinery,63.802,104.84,37.316,32.545,1.303,62.435,12.233,0.197,35.551,101.908,10.526
2021-08-26,Gujarat_Refinery,58.592,98.878,,,2.349024293091903,62.594,10.188,,35.695,83.452,14.281
2021-08-27,Gujarat_Refinery,54.125,,34.248,24.892,1.096,,,0.122,36.29,64.084,13.782
2021-08-28,Gujarat_Refinery,26.42,,39.663,,0.813,38.806,,,34.916,72.463,13.294
2021-08-29,Gujarat_Refinery,46.753,32.018,33.042,26.868,0.833,59.176,15.348,0.129,36.194,83.016,11.959
2021-08-30,Gujarat_Refinery,36.72,98.292,42.476,,1.373,50.989,,0.216,38.192,75.229,15.154
2021-08-31,Gujarat_Refinery,23.095,87.466,50.634,21.356,1.763,52.985,21.523,0.175,,80.495,
2021-09-01,Gujarat_Refinery,18.463,59.726,,33.57,1.505,31.359,21.876,0.175,38.677,81.398,7.97
2021-09-02,Gujarat_Refinery,,81.145,25.486,27.149,1.662,45.323,17.72,0.146,36.509,64.12,10.449
2021-09-03,Gujarat_Refinery,47.28,82.491,33.669,43.366,1.7,51.954,12.067,0.138,36.102,84.084,9.297
2021-09-04,Gujarat_Refinery,55.517,,28.067,38.181,1.363,47.901,,0.187,36.641,94.843,
2021-09-05,Gujarat_Refinery,51.008,95.619,,,,38.853,,,36.224,90.94,17.592
2021-09-06,Gujarat_Refinery,,,11.196,,1.64,,28.898,,34.214,91.616,14.454
2021-09-07,Gujarat_Refinery,55.234,119.042,,27.426,2.257,55.282,,0.178,35.449,79.703,13.563
2021-09-08,Gujarat_Refinery,,84.097,,,2.154,,18.392,,35.693,81.183,17.354
2021-09-09,Gujarat_Refinery,29.187,45.415,32.942,,2.204,56.925,,0.192,35.359,91.045,15.277
2021-09-10,Gujarat_Refinery,,,,33.756,,78.391,7.949,,35.522,71.126,16.472
2021-09-11,Gujarat_Refinery,20.233,,36.944,37.26,,,,,35.922,67.193,12.959
2021-09-12,Gujarat_Refinery,20.945,51.108,41.619,26.974,1.576,48.472,7.981,0.097,,60.895,12.195
2021-09-13,Gujarat_Refinery,78.41249735858966,178.74782984155837,41.271,37.897,2.107,59.855,16.788,0.167,35.514,94.762,10.051
2021-09-14,Gujarat_Refinery,,,51.241,,2.122,49.197,22.062,,34.584,85.362,12.565
2021-09-15,Gujarat_Refinery,25.111,89.577,45.425,46.722,,68.012,30.173,,36.46,101.656,13.649
2021-09-16,Gujarat_Refinery,20.731,119.331,48.467,,,64.579,,,36.608,90.495,14.779
2021-09-17,Gujarat_Refinery,,120.034,61.31,50.648,,,27.316,,,107.886,14.379
2021-09-18,Gujarat_Refinery,65.513,106.982,,37.645,1.731,,18.033,,35.85,,12.511
2021-09-19,Gujarat_Refinery,53.154,89.176,,42.251,,,,,35.473,86.0,13.835
2021-09-20,Gujarat_Refinery,67.367,,,,,,14.249,0.182,35.385,86.427,17.138
2021-09-21,Gujarat_Refinery,45.753,123.006,36.494,35.181,2.204,46.546,28.275,0.237,34.511,73.525,
2021-09-22,Gujarat_Refinery,68.779,102.446,,30.428,2.242,50.353,,0.17,33.916,87.856,8.969
2021-09-23,Gujarat_Refinery,52.506,82.953,50.413,35.389,1.773,44.45,23.936,0.14,33.685,98.452,7.816
2021-09-24,Gujarat_Refinery,64.621,121.537,39.221,46.243,2.06,,16.836,,32.784,112.072,
2021-09-25,Gujarat_Refinery,54.372,143.218,41.558,36.25512334813918,,48.268,14.929,0.217,31.36,111.649,9.022
2021-09-26,Gujarat_Refinery,29.358,145.325,,20.337,,,5.978,0.278,32.05,100.423,9.298
2021-09-27,Gujarat_Refinery,35.077,64.559,65.68,19.039,2.286,41.383,19.533,0.18,32.248,95.008,9.325
2021-09-28,Gujarat_Refinery,51.977,127.874,53.675,40.696,2.442,46.338,23.773,0.217,31.772,,12.115
2021-09-29,Gujarat_Refinery,,,,43.381,1.208,38.354,16.212,0.171,33.314,106.365,16.802
2021-09-30,Gujarat_Refinery,52.624,159.898,80.88,,1.71,76.897,,,33.493,83.137,9.449
2021-10-01,Gujarat_Refinery,37.571,110.444,,,2.349,49.45,,0.145,32.587,59.948,14.048
2021-10-02,Gujarat_Refinery,51.431,80.91,54.218,25.422,1.507,46.866,18.614,0.14,32.455,50.191,
2021-10-03,Gujarat_Refinery,35.029,,61.605,,2.185,47.561,9.092,0.153,32.905,63.881,14.302
2021-10-04,Gujarat_Refinery,57.297,100.465,,,2.181,,15.032,,31.985,,12.296
2021-10-05,Gujarat_Refinery,,105.545,,44.411,2.342,,,0.207,29.57,66.084,14.402
2021-10-06,Gujarat_Refinery,,141.565,,,2.415,,17.521,0.268,32.58,64.069,13.131
2021-10-07,Gujarat_Refinery,62.024,164.251,41.005,37.485,1.386,34.985,25.404,0.332,32.294,51.145,11.968
2021-10-08,Gujarat_Refinery,84.391,116.758,37.449,37.782,,44.98,18.477,0.25,32.521,57.756,6.558
2021-10-09,Gujarat_Refinery,55.757,145.429,37.838,23.042,1.891,33.598,17.653,0.173,32.431,68.191,11.201
2021-10-10,Gujarat_Refinery,47.473,94.541,,46.285,1.459,38.321,14.553,0.157,30.577,53.612,15.865
2021-10-11,Gujarat_Refinery,67.132,98.904,31.29,33.97,2.425,20.262,19.731,0.168,,46.658,9.357
2021-10-12,Gujarat_Refinery,72.027,185.445,63.369,28.634,1.14,27.167,25.465,0.151,31.231,56.286,8.286
2021-10-13,Gujarat_Refinery,64.257,162.382,74.204,29.632,1.244,34.146,32.247,0.091,31.217,63.821,9.102
2021-10-14,Gujarat_Refinery,46.656,,56.842,13.533,2.29,52.603,27.347,0.076,30.127,,
2021-10-15,Gujarat_Refinery,73.054,136.668,76.069,27.398,2.503,28.254,,,31.212,71.799,9.045
2021-10-16,Gujarat_Refinery,46.429,,,26.236,1.694,43.187,,0.216,31.817,65.119,14.617
2021-10-17,Gujarat_Refinery,80.578,,,40.93,1.303,,17.947,,30.96,47.725,19.027
2021-10-18,Gujarat_Refinery,53.991,,41.701,45.926,1.557,26.061,19.032,,32.037,58.371,15.468
2021-10-19,Gujarat_Refinery,44.892,123.821,46.354,30.327,1.94,43.206,21.921,0.17,31.887,68.075,11.389
2021-10-20,Gujarat_Refinery,64.071,112.594,,31.092,1.732,34.118,25.719,,31.596,57.295,12.231
2021-10-21,Gujarat_Refinery,75.279,101.76,57.09,63.396,1.835,46.376,21.815,0.128,30.449,56.907,8.72
2021-10-22,Gujarat_Refinery,55.896,99.452,55.268,41.588,1.974,51.703,25.997,0.132,30.274,40.232,10.044
2021-10-23,Gujarat_Refinery,,,49.779,46.549,1.643,,23.898,0.083,,48.925,12.847
2021-10-24,Gujarat_Refinery,,,,,,,23.978,,29.053,67.612,14.292
2021-10-25,Gujarat_Refinery,66.061,,,,,47.608,28.892,,,58.545,14.579
2021-10-26,Gujarat_Refinery,74.851,153.673,81.282,32.598,,60.756,12.947,0.189,28.824,49.964,11.612
2021-10-27,Gujarat_Refinery,92.083,110.38,54.19,57.7,1.898,46.963,17.224,0.11,29.426,70.962,12.228
2021-10-28,Gujarat_Refinery,105.85,110.82,59.113,33.303,1.515,42.595,,0.214,29.512,,
2021-10-29,Gujarat_Refinery,88.382,114.905,,48.81,2.009,49.555,21.196,0.246,30.146,,14.234
2021-10-30,Gujarat_Refinery,,111.686,,,2.359,,16.25,0.18,30.026,62.9,14.133
2021-10-31,Gujarat_Refinery,39.841,112.101,43.36,,2.018,,,,29.67,54.798,17.816
2021-11-01,Gujarat_Refinery,35.786,,56.756,55.939,2.311,,,,29.111,54.885,15.301
2021-11-02,Gujarat_Refinery,47.273,,,60.862,2.737,43.404,,0.236,30.026,70.511,10.746
2021-11-03,Gujarat_Refinery,63.55,135.751,72.068,42.948,2.363,39.765,,0.124,30.738,57.743,7.859
2021-11-04,Gujarat_Refinery,73.285,163.93,77.595,34.123,2.725,31.089,19.213,0.133,,69.257,10.813
2021-11-05,Gujarat_Refinery,93.023,196.778,81.036,40.475,1.13,36.893,,0.145,29.453,65.63,4.525
2021-11-06,Gujarat_Refinery,44.676,183.307,32.421,41.114,1.209,,27.704,0.216,,64.223,7.783
2021-11-07,Gujarat_Refinery,54.762,152.667,45.322,36.589,1.064,18.093,29.326,0.255,27.352,47.261,8.551
2021-11-08,Gujarat_Refinery,75.008,149.586,,50.841,2.528,43.337,22.116,,26.239,,8.203
2021-11-09,Gujarat_Refinery,30.009,106.44,,39.911,2.689,34.361,46.949,0.232,,57.556,10.889
2021-11-10,Gujarat_Refinery,,120.632,81.81,33.894,1.729,34.625,35.581,0.293,29.354,45.056,8.435
2021-11-11,Gujarat_Refinery,119.991,92.437,84.984,43.171,1.48,20.525,24.92,0.234,,53.46,5.82
2021-11-12,Gujarat_Refinery,107.633,165.185,80.971,49.877,1.16,26.387,40.666,0.132,29.556,53.037,10.982
2021-11-13,Gujarat_Refinery,85.67,135.326,,58.416,1.731,37.148,33.108,0.212,27.74,58.461,10.476
2021-11-14,Gujarat_Refinery,68.517,128.393,69.605,52.914,,40.718,,0.227,28.779,51.568,12.377
2021-11-15,Gujarat_Refinery,78.165,124.617,,60.421,,,,0.255,,47.505,12.655
2021-11-16,Gujarat_Refinery,105.72,,86.702,,1.615,32.589,,,27.555,54.871,13.833
2021-11-17,Gujarat_Refinery,83.013,,57.441,,2.001,35.666,31.807,,25.075,53.846,13.354
2021-11-18,Gujarat_Refinery,102.061,173.29,79.485,40.562,,,17.426,,24.97,53.905,14.269
2021-11-19,Gujarat_Refinery,,194.722,66.074,49.244,2.632,,22.891,0.192,28.271,46.776,17.972
2021-11-20,Gujarat_Refinery,102.503,,68.686,46.654,,30.072,,0.106,29.498,53.346,15.366
2021-11-21,Gujarat_Refinery,96.942,158.365,39.862,45.194,2.108,35.582,24.019,0.185,26.582,61.631,15.007
2021-11-22,Gujarat_Refinery,,,60.909,46.38,2.817,,,,24.735,61.976,13.52
2021-11-23,Gujarat_Refinery,86.564,184.261,,49.097,2.891,35.576,23.775,0.249,27.506,56.905,6.914
2021-11-24,Gujarat_Refinery,77.139,,,73.051,2.549,29.444,31.655,0.374,27.067,44.564,9.544
2021-11-25,Gujarat_Refinery,97.606,143.691,,64.257,,,,0.367,26.148,46.025,15.036
2021-11-26,Gujarat_Refinery,76.687,152.397,56.995,65.038,3.268,49.069,24.066,0.283,25.175,47.481,14.659
2021-11-27,Gujarat_Refinery,72.774,135.466,58.698,57.315,2.518,46.787,,0.192,,60.888,
2021-11-28,Gujarat_Refinery,,132.389,33.321,47.128,2.099,32.015,20.051,0.241,27.248,65.956,
2021-11-29,Gujarat_Refinery,,131.086,35.807,57.974,2.68,30.504,19.958,0.283,27.068,64.004,9.034
2021-11-30,Gujarat_Refinery,73.761,102.924,,,3.505,44.203,20.746,0.249,24.744,,12.877
2021-12-01,Gujarat_Refinery,49.987,96.904,72.257,37.018,2.001,43.158,23.227,,24.945,68.815,10.885
2021-12-02,Gujarat_Refinery,110.65863505185871,250.8792317946186,,38.938,1.477,42.431,31.392,,27.448,67.721,12.06
2021-12-03,Gujarat_Refinery,87.133,200.688,,75.339,2.915,,,,27.021,45.377,8.963
2021-12-04,Gujarat_Refinery,78.826,194.496,63.718,70.157,,31.853,16.752,0.152,24.972,66.065,11.427
2021-12-05,Gujarat_Refinery,,167.237,52.895,51.397,,27.488,16.481,0.225,24.917,60.21,4.583
2021-12-06,Gujarat_Refinery,63.75,150.539,60.715,62.493,2.125,32.886,13.085,0.279,25.437,66.802,7.731
2021-12-07,Gujarat_Refinery,96.351,233.292,43.055,60.676,2.033,27.45,22.689,0.19,26.749,65.632,7.991
2021-12-08,Gujarat_Refinery,,218.441,50.043,81.419,2.939,43.866,26.976,0.302,26.103,50.902,8.202
2021-12-09,Gujarat_Refinery,93.328,209.816,62.247,63.55,3.117,29.571,,0.271,27.4,51.675,6.41
2021-12-10,Gujarat_Refinery,113.669,138.779,89.269,61.478,2.022,46.76,23.798,0.253,26.678,40.167,7.686
2021-12-11,Gujarat_Refinery,62.793,147.205,69.614,42.511,2.348,34.996,24.492,0.156,23.595,,11.047
2021-12-12,Gujarat_Refinery,60.744,107.151,93.041,,1.825,28.955,26.048,0.277,25.379,54.208,8.926
2021-12-13,Gujarat_Refinery,65.762,219.384,114.131,17.094,2.503,24.086,16.787,0.174,25.285,57.337,12.144
2021-12-14,Gujarat_Refinery,83.124,160.658,90.376,43.762,2.541,24.854,25.679,0.133,24.865,52.608,
2021-12-15,Gujarat_Refinery,,,72.545,65.132,,,29.546,,25.638,,13.961
2021-12-16,Gujarat_Refinery,,138.374,112.349,,,,28.387,0.17,25.223,57.63,13.92
2021-12-17,Gujarat_Refinery,,,,,,35.538,,,,63.591,13.55
2021-12-18,Gujarat_Refinery,62.646,,83.31,52.854,1.43,28.521,21.917,0.223,24.819,55.462,14.236
2021-12-19,Gujarat_Refinery,65.551,151.392,59.149,39.103,2.192,30.302,11.667,0.274,24.472,56.066,10.853
2021-12-20,Gujarat_Refinery,96.193,166.259,60.197,42.442,2.69,39.76,24.642,,26.112,47.369,8.941
2021-12-21,Gujarat_Refinery,58.2,196.857,50.565,27.597,2.066,42.511,32.879,0.379,25.671,44.177,8.255
