Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed
2023-08-30,Gujarat_Refinery,60.651,61.015,54.012,30.127,1.323,51.091,10.369,0.103,36.131,66.904,15.861
2023-08-31,Gujarat_Refinery,55.703,96.946,36.212,23.499,1.308,56.299,17.815,0.121,37.497,71.872,13.313
2023-09-01,Gujarat_Refinery,53.297,87.008,62.966,21.832,0.941,61.159,14.925,0.08,38.163,71.85,15.708
2023-09-02,Gujarat_Refinery,49.012,79.69,47.361,18.941,0.741,47.49,18.048,0.089,35.808,68.425,14.434
2023-09-03,Gujarat_Refinery,60.772,61.898,38.418,19.252,1.476,48.156,13.227,0.098,33.83,75.632,14.698
2023-09-04,Gujarat_Refinery,49.419,84.352,46.08,19.701,1.348,59.848,16.756,0.176,35.278,66.023,11.858
2023-09-05,Gujarat_Refinery,51.182,84.748,47.568,27.068,0.839,86.81,11.353,0.191,35.541,70.607,11.507
2023-09-06,Gujarat_Refinery,50.48,88.628,45.314,19.33,1.493,61.887,14.444,0.26,35.534,67.643,8.526
2023-09-07,Gujarat_Refinery,60.417,107.207,32.427,31.788,1.047,70.0,11.663,0.119,36.923,64.101,7.49
2023-09-08,Gujarat_Refinery,73.891,116.157,33.939,32.463,1.464,68.23,21.495,0.128,35.819,61.954,9.383
2023-09-09,Gujarat_Refinery,48.849,120.842,37.689,40.294,1.728,54.851,21.002,0.175,38.306,64.019,9.829
2023-09-10,Gujarat_Refinery,48.998,88.223,43.384,35.57,1.319,34.484,17.902,0.158,34.964,82.34,10.589
2023-09-11,Gujarat_Refinery,52.257,110.907,58.136,37.09,1.81,62.916,22.165,0.147,34.284,80.331,13.642
2023-09-12,Gujarat_Refinery,35.192,119.407,44.531,51.846,1.854,59.732,17.469,0.109,33.941,84.132,18.112
2023-09-13,Gujarat_Refinery,56.596,111.574,44.844,44.472,2.199,47.795,20.41,0.172,34.477,81.956,11.362
2023-09-14,Gujarat_Refinery,72.532,143.302,37.338,36.068,1.965,39.257,18.688,0.174,36.361,90.922,12.769
2023-09-15,Gujarat_Refinery,70.25,106.172,53.072,27.139,1.45,49.968,20.648,0.15,34.307,92.935,10.425
2023-09-16,Gujarat_Refinery,47.807,97.262,40.516,38.155,0.634,35.913,17.785,0.18,33.647,94.082,6.283
2023-09-17,Gujarat_Refinery,31.651,96.838,33.163,24.875,0.724,33.966,16.05,0.243,33.605,86.158,16.678
2023-09-18,Gujarat_Refinery,52.488,76.139,40.97,20.512,0.977,36.95,9.557,0.152,34.108,84.739,13.537
2023-09-19,Gujarat_Refinery,39.799,122.917,25.387,18.874,1.674,45.801,12.164,0.189,34.511,70.793,11.357
2023-09-20,Gujarat_Refinery,36.083,111.493,43.459,21.715,2.049,55.916,24.283,0.182,34.006,70.799,14.297
2023-09-21,Gujarat_Refinery,49.618,119.58,41.522,30.118,1.282,48.701,20.553,0.205,32.763,87.62,20.016
2023-09-22,Gujarat_Refinery,61.892,149.213,75.034,30.844,1.914,46.949,16.418,0.25,33.482,79.279,16.006
2023-09-23,Gujarat_Refinery,48.454,118.169,47.348,33.883,1.26,44.499,16.25,0.243,35.352,79.423,21.101
2023-09-24,Gujarat_Refinery,44.595,102.813,39.637,22.983,0.982,34.985,10.286,0.161,35.468,89.451,15.48
2023-09-25,Gujarat_Refinery,49.803,109.465,55.619,22.713,0.749,36.621,13.59,0.082,33.961,89.229,16.341
2023-09-26,Gujarat_Refinery,41.693,87.63,59.589,32.235,1.37,38.571,18.047,0.131,33.856,86.439,11.207
2023-09-27,Gujarat_Refinery,45.562,93.799,64.323,25.721,1.241,48.071,21.35,0.152,34.204,82.375,9.19
2023-09-28,Gujarat_Refinery,31.09,102.043,51.314,19.445,1.989,67.084,22.068,0.067,34.687,93.085,11.708
2023-09-29,Gujarat_Refinery,56.391,111.673,36.216,15.402,1.362,41.366,27.979,0.186,35.509,80.136,15.767
2023-09-30,Gujarat_Refinery,81.528,128.74,64.262,24.165,1.589,42.596,18.481,0.139,34.397,86.422,11.929
2023-10-01,Gujarat_Refinery,61.91,127.19,54.94,27.624,1.001,38.514,11.44,0.141,32.322,67.357,14.695
2023-10-02,Gujarat_Refinery,75.682,106.511,54.192,32.492,1.811,41.97,15.039,0.133,31.032,66.352,14.146
2023-10-03,Gujarat_Refinery,61.878,112.317,60.997,47.547,1.748,39.598,15.543,0.15,32.746,66.652,11.974
2023-10-04,Gujarat_Refinery,41.802,149.95,38.724,70.4326482252176,2.4623434971338614,56.892,19.48,0.238,31.144,62.608,14.113
2023-10-05,Gujarat_Refinery,83.12,88.68,40.104,40.929,1.551,23.588,18.798,0.209,32.873,68.597,10.427
2023-10-06,Gujarat_Refinery,57.411,101.452,33.701,52.878,1.429,24.645,20.735,0.311,31.965,68.096,14.422
2023-10-07,Gujarat_Refinery,63.533,73.165,40.322,48.395,1.577,42.699,19.101,0.245,30.86,59.946,12.252
2023-10-08,Gujarat_Refinery,57.822,139.727,27.491,32.644,2.125,50.412,21.754,0.222,32.21,60.773,14.26
2023-10-09,Gujarat_Refinery,76.271,148.364,50.187,45.063,1.389,66.844,21.369,0.19,31.016,61.446,13.525
2023-10-10,Gujarat_Refinery,66.27,120.152,65.841,59.768,1.418,57.313,22.401,0.185,32.079,67.322,12.876
2023-10-11,Gujarat_Refinery,46.91,121.016,71.924,65.945,1.312,55.223,30.962,0.246,32.117,50.171,8.112
2023-10-12,Gujarat_Refinery,46.425,101.587,65.753,60.441,0.862,28.946,16.929,0.281,29.808,63.805,8.741
2023-10-13,Gujarat_Refinery,89.782,166.953,60.369,52.351,0.679,38.365,20.764,0.243,32.392,47.99,7.709
2023-10-14,Gujarat_Refinery,70.77,79.582,46.021,43.492,0.851,42.206,18.639,0.219,33.22,57.842,11.938
2023-10-15,Gujarat_Refinery,85.688,101.367,49.573,50.176,1.053,34.44,18.558,0.177,33.107,61.727,11.281
2023-10-16,Gujarat_Refinery,66.961,114.805,50.625,30.566,2.139,39.082,23.762,0.201,33.011,58.134,6.696
2023-10-17,Gujarat_Refinery,75.591,95.236,28.42,50.413,2.382,54.619,18.443,0.203,31.061,63.044,11.574
2023-10-18,Gujarat_Refinery,49.735,108.434,35.921,46.446,1.631,62.926,17.772,0.202,32.247,50.688,11.332
2023-10-19,Gujarat_Refinery,59.084,77.391,57.544,33.714,2.094,53.548,24.564,0.26,32.214,48.913,11.555
2023-10-20,Gujarat_Refinery,95.929,151.257,41.145,25.911,1.533,46.533,22.58,0.221,29.049,46.08,13.203
2023-10-21,Gujarat_Refinery,60.968,125.773,31.289,15.988,1.474,45.766,16.017,0.157,28.927,48.163,13.239
2023-10-22,Gujarat_Refinery,48.282,135.987,37.846,32.503,1.62,36.111,21.298,0.149,29.03,62.714,18.536
2023-10-23,Gujarat_Refinery,71.582,120.39,19.581,91.82592183364594,3.9466975012668732,50.108,25.822,0.164,31.413,70.102,17.346
2023-10-24,Gujarat_Refinery,70.263,165.018,51.417,44.143,2.346,39.793,25.099,0.215,29.655,62.365,14.349
2023-10-25,Gujarat_Refinery,97.444,147.166,63.196,34.084,1.32,48.209,26.286,0.175,29.289,61.506,13.93
2023-10-26,Gujarat_Refinery,75.561,169.455,72.321,53.179,2.014,43.772,27.704,0.264,28.318,75.136,12.123
2023-10-27,Gujarat_Refinery,71.839,164.793,66.269,48.742,2.496,35.96,24.679,0.214,28.73,61.767,10.591
2023-10-28,Gujarat_Refinery,66.475,132.414,45.261,52.919,2.298,37.383,23.014,0.27,30.456,54.331,14.085
2023-10-29,Gujarat_Refinery,46.418,144.018,32.642,33.882,1.442,31.799,15.386,0.213,28.422,64.197,17.68
2023-10-30,Gujarat_Refinery,39.191,259.409,55.606,47.623,1.781,46.344,19.302,0.246,29.585,56.507,13.776
2023-10-31,Gujarat_Refinery,34.958,154.171,67.323,66.637,1.85,32.933,27.656,0.289,28.524,49.852,14.347
2023-11-01,Gujarat_Refinery,13.989,141.466,46.425,41.454,2.8,39.055,38.212,0.322,31.012,62.054,10.215
2023-11-02,Gujarat_Refinery,46.085,102.813,36.269,39.91,2.597,32.307,30.552,0.298,30.029,70.893,13.229
2023-11-03,Gujarat_Refinery,39.459,137.352,49.837,38.937,3.093,47.628,21.584,0.418,29.352,59.451,9.715
2023-11-04,Gujarat_Refinery,43.447,130.19,51.077,45.367,1.899,43.766,19.053,0.275,28.478,58.597,11.702
2023-11-05,Gujarat_Refinery,66.212,169.393,61.206,53.054,1.637,36.26,12.767,0.136,28.92,65.711,13.218
2023-11-06,Gujarat_Refinery,53.658,145.593,70.199,40.756,1.555,37.353,23.927,0.184,27.21,55.231,16.45
2023-11-07,Gujarat_Refinery,75.773,172.367,63.236,73.729,2.328,53.172,24.767,0.258,28.154,64.771,7.611
2023-11-08,Gujarat_Refinery,47.227,93.11,76.906,58.036,2.73,50.853,19.196,0.266,27.727,72.732,15.063
2023-11-09,Gujarat_Refinery,50.811,128.474,62.306,44.405,2.501,36.071,21.6,0.172,27.445,54.192,16.873
2023-11-10,Gujarat_Refinery,93.026,112.256,57.22,63.113,2.257,45.205,28.034,0.18,30.173,45.91,15.544
2023-11-11,Gujarat_Refinery,67.372,131.91,63.801,49.973,2.088,32.315,24.02,0.138,30.493,40.394,12.5
2023-11-12,Gujarat_Refinery,81.182,154.211,67.964,39.646,1.222,32.292,18.762,0.13,30.619,47.055,15.41
2023-11-13,Gujarat_Refinery,116.619,131.646,79.243,37.755,1.488,16.448,29.109,0.181,29.948,43.726,19.035
2023-11-14,Gujarat_Refinery,83.851,157.952,66.528,69.575,1.643,35.526,29.173,0.241,29.141,61.375,14.021
2023-11-15,Gujarat_Refinery,66.679,141.263,65.383,44.353,1.883,30.091,22.439,0.183,29.902,51.847,17.186
2023-11-16,Gujarat_Refinery,34.239,147.449,50.89,60.598,1.633,31.8,24.689,0.167,28.916,52.549,17.053
2023-11-17,Gujarat_Refinery,63.67,161.638,72.061,43.173,1.428,22.202,12.344,0.254,28.776,59.032,17.783
2023-11-18,Gujarat_Refinery,68.136,113.246,52.88,34.908,0.87,27.711,19.226,0.167,29.492,52.028,16.678
2023-11-19,Gujarat_Refinery,75.73,94.219,27.523,37.276,1.582,29.029,35.163,0.13,29.105,55.97,13.947
2023-11-20,Gujarat_Refinery,100.135,155.996,42.714,50.172,1.125,21.915,36.759,0.346,28.49,62.714,9.255
2023-11-21,Gujarat_Refinery,67.709,132.337,42.507,28.779,2.277,29.924,29.502,0.242,28.569,85.27,9.474
2023-11-22,Gujarat_Refinery,105.949,185.287,17.009,34.231,2.364,30.525,29.305,0.109,27.807,72.269,13.067
2023-11-23,Gujarat_Refinery,83.43,109.616,36.824,56.562,2.723,42.94,31.176,0.097,27.876,51.196,11.855
2023-11-24,Gujarat_Refinery,86.053,166.207,66.076,65.601,1.862,31.869,32.414,0.045,27.955,61.165,6.246
2023-11-25,Gujarat_Refinery,71.712,143.269,64.185,47.899,2.683,32.789,25.635,0.233,25.948,62.048,7.945
2023-11-26,Gujarat_Refinery,55.71,131.669,63.543,31.482,3.187,20.0,11.991,0.207,25.632,63.965,7.069
2023-11-27,Gujarat_Refinery,47.468,150.898,87.509,45.578,2.586,28.783,18.747,0.152,27.037,59.884,10.821
2023-11-28,Gujarat_Refinery,69.678,107.21,65.498,59.359,2.56,34.396,19.884,0.246,26.906,66.168,14.14
2023-11-29,Gujarat_Refinery,57.481,173.565,47.776,56.519,2.32,36.905,23.625,0.367,26.643,59.529,13.538
2023-11-30,Gujarat_Refinery,66.211,149.803,66.963,71.498,2.821,33.61,20.922,0.28,26.827,61.385,8.188
2023-12-01,Gujarat_Refinery,66.354,127.317,72.602,55.675,2.903,46.749,28.777,0.377,24.395,61.298,9.355
2023-12-02,Gujarat_Refinery,60.305,188.169,45.422,33.3,1.39,32.516,36.126,0.251,25.336,60.469,7.835
2023-12-03,Gujarat_Refinery,36.241,144.471,49.123,32.267,1.246,32.156,33.409,0.15,25.677,56.634,9.947
2023-12-04,Gujarat_Refinery,14.502,124.861,68.846,43.838,2.054,29.775,29.488,0.341,26.138,66.797,13.503
2023-12-05,Gujarat_Refinery,69.27,172.918,72.603,39.193,2.607,24.704,38.49,0.231,27.009,72.971,12.936
2023-12-06,Gujarat_Refinery,96.67,174.202,81.687,39.85,2.464,19.93,38.363,0.198,25.998,79.944,12.517
2023-12-07,Gujarat_Refinery,39.379,199.965,62.536,59.984,1.314,20.048,36.945,0.305,27.399,68.133,16.99
2023-12-08,Gujarat_Refinery,71.943,179.593,42.734,44.382,2.198,31.541,27.712,0.274,25.418,64.203,11.363
2023-12-09,Gujarat_Refinery,72.181,178.439,38.606,28.848,2.888,36.425,24.158,0.226,26.388,63.128,15.155
2023-12-10,Gujarat_Refinery,48.584,208.779,61.179,46.501,1.161,33.767,26.83,0.198,25.429,53.964,12.422
2023-12-11,Gujarat_Refinery,85.084,155.506,82.869,58.854,2.38,29.666,42.209,0.179,26.831,63.869,19.748
2023-12-12,Gujarat_Refinery,104.374,144.507,71.77,41.102,3.41,25.77,43.57,0.236,26.335,58.51,15.992
2023-12-13,Gujarat_Refinery,110.778,101.477,95.316,57.739,3.292,30.006,38.441,0.282,24.561,63.322,8.245
2023-12-14,Gujarat_Refinery,126.467,151.85,77.029,39.47,2.629,22.737,33.502,0.247,25.234,51.116,9.415
2023-12-15,Gujarat_Refinery,118.819,163.564,63.961,37.756,2.96,33.886,35.676,0.293,25.792,60.166,7.199
2023-12-16,Gujarat_Refinery,75.251,182.572,40.608,28.973,2.269,30.827,31.407,0.269,25.796,69.607,16.525
2023-12-17,Gujarat_Refinery,71.22,153.913,49.759,32.797,2.311,21.515,35.38,0.257,25.881,57.74,11.713
2023-12-18,Gujarat_Refinery,85.442,157.875,79.677,52.916,2.349,37.475,23.82,0.234,25.289,54.764,15.676
2023-12-19,Gujarat_Refinery,112.915,169.289,95.266,56.996,2.384,24.31,26.985,0.218,24.664,53.349,16.365
2023-12-20,Gujarat_Refinery,90.156,159.241,98.267,43.755,1.866,28.034,33.282,0.269,23.218,52.79,10.286
2023-12-21,Gujarat_Refinery,73.821,176.195,89.959,52.358,1.843,35.043,40.45,0.169,25.02,67.275,6.781
2023-12-22,Gujarat_Refinery,47.716,178.28,105.289,58.529,3.121,37.051,47.018,0.444,25.636,63.221,12.905
2023-12-23,Gujarat_Refinery,74.281,169.369,63.531,61.043,2.077,25.801,24.793,0.184,27.376,52.887,11.363
2023-12-24,Gujarat_Refinery,74.43,143.995,77.033,55.278,0.981,22.505,20.155,0.165,25.943,49.952,11.803
2023-12-25,Gujarat_Refinery,63.263,177.191,78.099,64.831,3.957,19.887,25.001,0.26,25.696,38.825,12.431
2023-12-26,Gujarat_Refinery,90.522,192.985,77.393,59.342,2.706,27.059,18.816,0.315,25.442,44.749,6.522
2023-12-27,Gujarat_Refinery,79.997,166.571,49.321,44.921,2.311,34.082,36.625,0.216,26.096,43.175,9.6
2023-12-28,Gujarat_Refinery,56.743,164.671,68.243,52.826,2.072,17.758,33.019,0.191,24.851,42.911,14.485
2023-12-29,Gujarat_Refinery,99.064,160.741,89.768,70.773,2.237,28.39,38.942,0.236,25.057,49.187,7.719
2023-12-30,Gujarat_Refinery,48.244,112.314,41.152,69.929,1.661,22.87,29.036,0.136,24.993,46.336,12.74
2023-12-31,Gujarat_Refinery,63.39,114.437,63.065,27.978,2.587,22.915,28.476,0.105,25.729,52.652,11.645
2024-01-01,Gujarat_Refinery,73.879,173.83,28.913,52.767,2.314,19.09,19.407,0.266,27.61,59.382,8.447
2024-01-02,Gujarat_Refinery,48.308,200.716,30.155,46.944,1.678,20.616,17.929,0.326,26.31,61.547,11.618
2024-01-03,Gujarat_Refinery,76.456,193.743,53.407,57.221,0.677,39.18,17.48,0.288,23.865,61.721,11.796
2024-01-04,Gujarat_Refinery,67.847,143.488,91.587,36.503,2.363,30.529,12.577,0.332,23.175,39.497,16.007
2024-01-05,Gujarat_Refinery,110.928,193.57,77.463,41.405,2.078,29.29,29.906,0.296,25.298,47.069,11.928
2024-01-06,Gujarat_Refinery,102.586,215.27,73.202,25.042,2.188,20.677,26.45,0.198,23.207,64.286,15.839
2024-01-07,Gujarat_Refinery,86.631,187.415,51.897,32.135,1.559,36.966,31.314,0.134,24.507,78.115,13.425
2024-01-08,Gujarat_Refinery,36.775,176.762,60.518,54.346,2.093,35.05,29.385,0.259,23.894,72.897,13.868
2024-01-09,Gujarat_Refinery,54.786,142.159,66.388,60.954,2.232,30.935,37.388,0.208,27.351,64.735,11.692
2024-01-10,Gujarat_Refinery,60.493,158.346,97.815,87.627,2.882,35.696,39.377,0.303,24.512,54.249,8.994
2024-01-11,Gujarat_Refinery,98.942,147.87,69.382,60.732,2.669,33.73,32.584,0.254,23.973,66.927,13.631
2024-01-12,Gujarat_Refinery,94.081,154.142,59.536,44.847,1.775,29.342,32.133,0.361,25.32,60.621,12.514
2024-01-13,Gujarat_Refinery,84.867,183.441,74.785,61.303,3.121,42.17390803029316,29.515,0.212,24.769,57.338,11.217
2024-01-14,Gujarat_Refinery,92.528,183.33,62.024,31.716,2.64,15.417,32.918,0.141,24.029,67.341,14.672
2024-01-15,Gujarat_Refinery,120.031,163.26,69.935,48.383,1.875,20.687,30.638,0.229,23.474,37.066,17.563
2024-01-16,Gujarat_Refinery,127.652,170.437,78.655,59.421,2.282,21.844,32.475,0.221,23.594,49.356,12.631
2024-01-17,Gujarat_Refinery,112.782,170.016,63.633,24.095,2.571,27.932,20.261,0.257,23.382,42.898,17.18
2024-01-18,Gujarat_Refinery,90.775,154.695,33.18,27.191,2.744,26.748,19.571,0.254,24.274,56.738,11.727
2024-01-19,Gujarat_Refinery,95.814,116.417,74.956,24.542,2.737,32.393,20.33,0.218,26.736,70.9,12.528
2024-01-20,Gujarat_Refinery,79.843,154.774,67.217,46.69,2.386,27.576,25.726,0.199,27.883,67.459,14.796
2024-01-21,Gujarat_Refinery,86.673,180.361,44.285,38.356,2.593,20.366,20.771,0.086,28.338,78.042,9.042
2024-01-22,Gujarat_Refinery,74.456,152.543,74.19,44.563,2.903,35.375,26.764,0.308,26.186,68.008,7.886
2024-01-23,Gujarat_Refinery,98.328,139.755,107.313,27.965,3.037,28.593,27.191,0.229,26.257,73.995,9.066
2024-01-24,Gujarat_Refinery,91.074,189.515,106.457,32.631,1.511,32.336,28.525,0.282,25.668,51.817,11.625
2024-01-25,Gujarat_Refinery,94.764,153.975,121.336,34.759,0.927,21.082,35.127,0.119,24.429,57.53,11.85
2024-01-26,Gujarat_Refinery,65.305,114.368,70.387,43.63,1.281,30.877,32.8,0.134,22.892,47.387,4.953
2024-01-27,Gujarat_Refinery,63.559,116.567,67.092,40.943,1.543,17.253,26.178,0.199,22.345,57.159,7.997
2024-01-28,Gujarat_Refinery,74.4,169.461,67.224,60.402,1.384,32.125,27.296,0.324,24.221,55.373,5.688
2024-01-29,Gujarat_Refinery,76.806,150.639,67.7,66.543,1.322,34.832,39.776,0.32,23.355,55.648,7.604
2024-01-30,Gujarat_Refinery,35.644,138.643,64.234,34.411,2.077,29.722,33.797,0.326,23.649,55.629,9.184
2024-01-31,Gujarat_Refinery,40.773,139.942,25.7,60.598,1.686,33.185,22.049,0.247,25.051,65.851,11.487
2024-02-01,Gujarat_Refinery,73.34,116.627,81.803,69.092,0.68,21.842,16.7,0.252,22.723,63.004,10.418
2024-02-02,Gujarat_Refinery,108.791,101.406,47.768,61.11,0.825,24.75,21.762,0.24,25.925,61.824,11.429
2024-02-03,Gujarat_Refinery,81.282,115.981,66.888,62.565,1.167,28.614,16.194,0.242,25.709,59.964,10.112
2024-02-04,Gujarat_Refinery,66.137,88.999,61.949,65.575,1.482,29.22,6.777,0.303,25.191,64.902,12.207
2024-02-05,Gujarat_Refinery,96.83,121.979,66.654,51.862,2.534,29.209,17.637,0.247,24.733,59.283,8.133
2024-02-06,Gujarat_Refinery,88.955,157.942,65.503,36.168,2.666,31.54,26.619,0.254,25.785,49.863,10.211
2024-02-07,Gujarat_Refinery,99.775,176.049,71.808,54.535,1.217,37.952,37.111,0.224,24.688,62.827,7.817
2024-02-08,Gujarat_Refinery,84.074,165.231,81.696,42.76,2.758,38.065,31.589,0.222,26.754,56.664,9.082
2024-02-09,Gujarat_Refinery,75.595,124.303,90.783,52.881,2.358,19.654,31.603,0.328,27.129,60.03,11.415
2024-02-10,Gujarat_Refinery,84.15,119.98,69.228,35.846,2.113,22.571,29.43,0.285,25.598,65.293,9.028
2024-02-11,Gujarat_Refinery,85.109,139.515,45.601,51.777,2.038,23.95,26.076,0.259,25.596,52.552,10.38
2024-02-12,Gujarat_Refinery,77.371,175.897,39.322,42.253,1.665,18.586,22.591,0.245,27.158,49.503,10.238
2024-02-13,Gujarat_Refinery,58.941,159.67,74.799,45.886,2.374,17.885,40.553,0.184,26.953,43.311,17.412
2024-02-14,Gujarat_Refinery,41.191,138.296,67.034,46.397,1.132,36.201,26.142,0.277,26.231,49.601,15.169
2024-02-15,Gujarat_Refinery,36.536,156.312,51.322,31.024,2.622,27.427,29.9,0.324,25.426,63.51,14.711
2024-02-16,Gujarat_Refinery,51.654,148.464,49.668,58.686,2.518,26.191,23.245,0.346,25.832,60.303,10.401
2024-02-17,Gujarat_Refinery,65.875,111.579,52.691,63.862,2.303,20.808,23.57,0.261,25.715,70.669,4.544
2024-02-18,Gujarat_Refinery,40.797,133.577,37.631,49.924,2.295,26.106,25.314,0.179,26.496,66.008,7.129
2024-02-19,Gujarat_Refinery,34.998,151.219,55.65,41.143,2.0,31.096,25.21,0.269,26.184,56.889,5.107
2024-02-20,Gujarat_Refinery,69.486,120.238,83.805,44.624,2.9,45.58,18.342,0.336,25.402,52.335,9.833
2024-02-21,Gujarat_Refinery,105.259,123.609,72.462,42.298,2.066,32.965,21.365,0.345,27.369,68.851,11.878
2024-02-22,Gujarat_Refinery,110.451,139.466,40.927,47.744,1.567,35.986,32.349,0.228,27.608,68.968,12.491
2024-02-23,Gujarat_Refinery,58.19,101.172,71.12,45.987,2.045,19.042,19.207,0.266,26.092,61.226,11.893
2024-02-24,Gujarat_Refinery,68.747,99.616,76.735,34.001,1.242,14.417,29.981,0.112,25.978,60.687,9.209
2024-02-25,Gujarat_Refinery,81.375,135.866,79.533,51.398,1.313,29.981,25.843,0.247,27.39,55.773,8.606
2024-02-26,Gujarat_Refinery,71.071,133.378,73.028,48.485,1.996,39.747,31.152,0.257,26.336,36.957,11.798
2024-02-27,Gujarat_Refinery,71.537,121.993,106.772,75.413,2.541,38.685,21.592,0.263,26.693,50.587,17.806
2024-02-28,Gujarat_Refinery,81.951,178.777,94.484,62.075,2.304,43.698,23.661,0.363,26.761,45.253,14.969
2024-02-29,Gujarat_Refinery,88.732,177.135,125.332,49.991,1.702,28.625,21.066,0.247,26.378,50.273,14.203
2024-03-01,Gujarat_Refinery,89.252,187.354,111.337,46.664,1.786,44.129,26.237,0.252,25.917,45.001,18.501
2024-03-02,Gujarat_Refinery,85.063,131.167,92.864,39.686,1.466,27.221,17.725,0.168,26.879,51.593,14.47
2024-03-03,Gujarat_Refinery,75.684,121.829,61.589,39.6,1.605,29.439,16.805,0.097,26.378,47.67,10.093
2024-03-04,Gujarat_Refinery,65.538,141.271,49.032,48.73,1.574,53.98,35.736,0.202,26.598,54.721,12.292
2024-03-05,Gujarat_Refinery,64.543,156.313,60.573,35.014,1.354,34.62,34.099,0.24,28.308,62.614,17.011
2024-03-06,Gujarat_Refinery,116.66357970102595,349.98938532041,60.228,30.752,1.193,45.02,31.665,0.102,27.362,62.68,16.631
2024-03-07,Gujarat_Refinery,61.011,185.564,54.588,51.888,0.71,46.252,30.518,0.234,28.315,48.24,14.437
2024-03-08,Gujarat_Refinery,80.019,200.008,58.518,56.799,2.159,34.619,36.923,0.231,29.299,40.91,7.187
2024-03-09,Gujarat_Refinery,58.425,214.732,52.694,30.613,2.236,45.084,26.833,0.252,28.606,41.077,5.429
2024-03-10,Gujarat_Refinery,76.212,205.243,44.644,71.35963323233484,2.0431317361081844,28.909,28.258,0.229,29.06,59.838,10.369
2024-03-11,Gujarat_Refinery,58.488,177.372,66.132,56.445,2.159,32.126,11.831,0.303,27.83,76.764,10.288
2024-03-12,Gujarat_Refinery,71.897,196.66,53.072,54.79,2.133,39.235,19.211,0.34,29.13,60.36,11.026
2024-03-13,Gujarat_Refinery,87.951,172.205,58.477,30.342,1.381,36.013,20.929,0.288,29.612,50.953,14.532
2024-03-14,Gujarat_Refinery,87.477,156.876,42.797,24.44,1.211,62.096,20.228,0.316,30.747,66.714,9.238
2024-03-15,Gujarat_Refinery,47.842,177.407,56.193,37.889,1.632,35.464,27.665,0.323,30.962,58.395,9.02
2024-03-16,Gujarat_Refinery,57.485,166.234,55.829,57.741,1.996,43.445,22.733,0.175,30.136,57.818,14.409
2024-03-17,Gujarat_Refinery,49.002,151.868,41.243,41.146,2.069,19.077,20.575,0.132,32.57,59.545,9.204
2024-03-18,Gujarat_Refinery,41.127,143.268,54.604,52.104,1.75,7.637,18.299,0.12,31.585,53.375,14.365
2024-03-19,Gujarat_Refinery,63.784,129.924,57.287,41.237,2.154,25.455,19.699,0.227,31.681,50.169,14.004
2024-03-20,Gujarat_Refinery,48.061,102.499,52.863,64.958,1.976,38.765,10.508,0.177,29.916,54.539,12.423
2024-03-21,Gujarat_Refinery,66.473,132.217,51.088,54.382,1.596,50.962,16.933,0.077,29.38,53.586,12.609
2024-03-22,Gujarat_Refinery,93.627,145.871,63.31,35.089,2.336,57.125,12.898,0.096,29.713,42.111,13.35
2024-03-23,Gujarat_Refinery,76.843,149.216,55.523,28.868,1.979,42.903,24.651,0.126,28.756,44.666,14.511
2024-03-24,Gujarat_Refinery,62.707,94.442,63.303,25.521,1.985,39.572,25.312,0.183,29.569,51.845,6.894
2024-03-25,Gujarat_Refinery,64.803,125.502,46.294,38.928,1.394,40.831,29.806,0.288,29.882,51.348,13.757
2024-03-26,Gujarat_Refinery,82.85,128.539,51.485,34.666,1.455,53.264,18.476,0.306,31.303,59.663,13.438
2024-03-27,Gujarat_Refinery,70.12,133.558,47.338,35.197,2.165,32.98,26.436,0.263,32.023,52.657,16.03
2024-03-28,Gujarat_Refinery,62.274,172.737,55.063,63.484,1.877,30.243,20.833,0.18,31.254,70.844,14.954
2024-03-29,Gujarat_Refinery,51.525,188.827,60.892,45.455,1.785,43.477,23.958,0.078,30.486,63.861,19.732
2024-03-30,Gujarat_Refinery,42.945,167.547,39.543,41.841,1.212,44.979,20.225,0.111,32.588,61.249,12.953
2024-03-31,Gujarat_Refinery,62.668,136.933,51.262,36.055,1.505,48.045,13.086,0.133,29.927,55.434,17.232
2024-04-01,Gujarat_Refinery,58.246,131.035,84.904,40.233,1.19,42.37,13.184,0.185,28.902,55.121,11.507
2024-04-02,Gujarat_Refinery,72.548,167.408,70.645,49.811,1.782,36.146,22.714,0.255,30.761,41.841,13.438
2024-04-03,Gujarat_Refinery,79.252,195.469,50.554,21.434,1.337,45.378,26.252,0.268,30.984,51.839,15.761
2024-04-04,Gujarat_Refinery,57.078,202.882,50.216,36.178,1.543,31.778,16.459,0.236,30.89,71.778,13.56
2024-04-05,Gujarat_Refinery,50.537,174.489,49.477,36.102,2.496,53.427,26.373,0.193,29.283,71.073,6.779
2024-04-06,Gujarat_Refinery,60.235,136.199,40.105,37.193,2.053,37.578,19.903,0.101,29.742,50.314,10.314
2024-04-07,Gujarat_Refinery,58.415,135.197,51.56,34.083,1.584,33.186,13.202,0.101,32.544,57.576,9.912
2024-04-08,Gujarat_Refinery,59.898,153.05,29.611,36.87,2.134,45.647,15.576,0.103,33.555,61.741,13.873
2024-04-09,Gujarat_Refinery,69.889,128.423,48.444,43.142,1.586,36.028,12.111,0.317,33.476,72.096,10.082
