Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed,AQI,AQI_Category,AQI_MA7,AQI_MA30,PM2.5_MA7,PM2.5_MA30,PM10_MA7,PM10_MA30,AQI_lag1,AQI_lag7,AQI_roc,DayOfWeek,Month,Season,IsWeekend
2021-09-03,Gujarat_Refinery,47.28,82.491,33.669,43.366,1.7,51.954,12.067,0.138,36.102,84.084,9.297,83.7,Satisfactory,79.42857142857143,87.53999999999999,33.08607142857143,44.079249999999995,70.7775238095238,83.20188333333334,81.6,90.1,0.02573529411764719,4,9,Post-Monsoon,0
2021-09-04,Gujarat_Refinery,55.517,89.055,28.067,38.181,1.363,47.901,17.677333333333333,0.187,36.641,94.843,13.4445,92.4,Satisfactory,84.87142857142858,87.75333333333333,37.242785714285716,44.20595,75.74185714285714,83.76621666666666,83.7,54.3,0.10394265232974909,5,9,Post-Monsoon,1
2021-09-05,Gujarat_Refinery,51.008,95.619,19.6315,34.596,1.5015,38.853,23.287666666666667,0.184,36.224,90.94,17.592,95.6,Satisfactory,87.44285714285714,87.87666666666668,37.85064285714286,44.06635000000001,84.82771428571428,84.11071666666666,92.4,77.6,0.03463203463203457,6,9,Post-Monsoon,1
2021-09-06,Gujarat_Refinery,53.121,107.3305,11.196,31.011,1.64,47.067499999999995,28.898,0.181,34.214,91.616,14.454,105.2,Moderate,88.42857142857143,88.55,40.193642857142855,44.52831666666666,86.11892857142857,84.85371666666667,95.6,98.3,0.10041841004184104,0,9,Post-Monsoon,0
2021-09-07,Gujarat_Refinery,55.234,119.042,18.444666666666667,27.426,2.257,55.282,23.645,0.178,35.449,79.703,13.563,113.0,Moderate,92.07142857142857,89.49,44.78492857142857,45.185833333333335,90.62978571428572,85.99521666666666,105.2,87.5,0.07414448669201512,1,9,Post-Monsoon,0
2021-09-08,Gujarat_Refinery,42.2105,84.097,25.693333333333335,29.535999999999998,2.154,56.1035,18.392,0.185,35.693,81.183,17.354,101.7,Moderate,96.17142857142858,89.78666666666666,48.17742857142857,45.534349999999996,94.11135714285714,85.70441666666667,113.0,73.0,-0.09999999999999998,2,9,Post-Monsoon,0
2021-09-09,Gujarat_Refinery,29.187,45.415,32.942,31.646,2.204,56.925,13.1705,0.192,35.359,91.045,15.277,102.3,Moderate,99.12857142857142,89.38666666666667,47.65107142857143,44.89228333333334,89.00707142857142,83.18221666666666,101.7,81.6,0.005899705014749124,3,9,Post-Monsoon,0
2021-09-10,Gujarat_Refinery,24.71,47.312666666666665,34.943,33.756,1.9946666666666668,78.391,7.949,0.16033333333333333,35.522,71.126,16.472,99.7,Satisfactory,101.41428571428573,89.86333333333332,44.426785714285714,44.08538333333333,83.98159523809524,81.91360555555556,102.3,83.7,-0.025415444770283457,4,9,Post-Monsoon,0
2021-09-11,Gujarat_Refinery,20.233,49.21033333333333,36.944,37.26,1.7853333333333334,63.4315,7.965,0.12866666666666665,35.922,67.193,12.959,88.3,Satisfactory,100.82857142857142,89.85666666666665,39.38621428571429,43.11365,78.2895,80.60449999999999,99.7,92.4,-0.1143430290872618,5,9,Post-Monsoon,1
2021-09-12,Gujarat_Refinery,20.945,51.108,41.619,26.974,1.576,48.472,7.981,0.097,35.718,60.895,12.195,76.9,Satisfactory,98.15714285714286,89.36666666666666,35.0915,42.20643333333333,71.9307857142857,79.25489999999999,88.3,95.6,-0.12910532276330677,6,9,Post-Monsoon,1
2021-09-13,Gujarat_Refinery,78.41249735858966,178.74782984155837,41.271,37.897,2.107,59.855,16.788,0.167,35.514,94.762,10.051,160.4,Moderate,106.04285714285713,92.04333333333334,38.7045710512271,43.25558324528632,82.1332614059369,82.54256099471861,76.9,105.2,1.0858257477243174,0,9,Post-Monsoon,0
2021-09-14,Gujarat_Refinery,51.76174867929483,134.16241492077918,51.241,42.3095,2.122,49.197,22.062,0.16914285714285715,34.584,85.362,12.565,123.0,Moderate,107.47142857142856,93.34333333333333,38.20853514826921,43.690508201262816,84.29332068033393,84.21360815874459,160.4,113.0,-0.23316708229426442,1,9,Post-Monsoon,0
2021-09-15,Gujarat_Refinery,25.111,89.577,45.425,46.722,2.02425,68.012,30.173,0.1712857142857143,36.46,101.656,13.649,89.6,Satisfactory,105.74285714285713,93.4,35.765749433983494,43.643674867929484,85.07617782319107,84.26804149207791,123.0,101.7,-0.2715447154471545,2,9,Post-Monsoon,0
2021-09-16,Gujarat_Refinery,20.731,119.331,48.467,48.685,1.9264999999999999,64.579,28.7445,0.17342857142857143,36.608,90.495,14.779,113.2,Moderate,107.3,94.28,34.557749433983496,42.59477486792948,95.63560639461966,85.5302081587446,89.6,102.3,0.2633928571428572,3,9,Post-Monsoon,0
2021-09-17,Gujarat_Refinery,43.122,120.034,61.31,50.648,1.82875,60.97239999999999,27.316,0.17557142857142857,36.229,107.886,14.379,113.6,Moderate,109.28571428571429,95.41333333333333,37.188035148269215,42.43550820126281,106.02436829938155,87.1372081587446,113.2,99.7,0.0035335689045936647,4,9,Post-Monsoon,0
2021-09-18,Gujarat_Refinery,65.513,106.982,55.106,37.645,1.731,57.36579999999999,18.033,0.1777142857142857,35.85,96.943,12.511,116.4,Moderate,113.3,96.95,43.656606576840645,43.20420820126281,114.2774635374768,88.63054149207792,113.6,88.3,0.02464788732394374,5,9,Post-Monsoon,1
2021-09-19,Gujarat_Refinery,53.154,89.176,48.902,42.251,1.8886666666666667,53.75919999999999,16.141000000000002,0.17985714285714285,35.473,86.0,13.835,93.9,Satisfactory,115.72857142857143,97.55333333333333,48.25789229112636,43.50337486792948,119.71574925176252,89.07797482541126,116.4,76.9,-0.19329896907216493,6,9,Post-Monsoon,1
2021-09-20,Gujarat_Refinery,67.367,106.09100000000001,42.698,38.715999999999994,2.0463333333333336,50.1526,14.249,0.182,35.385,86.427,17.138,122.7,Moderate,110.34285714285716,98.60999999999999,46.679964097042124,43.926141534596155,109.33620213153988,89.95404149207792,93.9,160.4,0.30670926517571884,0,9,Post-Monsoon,0
2021-09-21,Gujarat_Refinery,45.753,123.006,36.494,35.181,2.204,46.546,28.275,0.237,34.511,73.525,13.0535,115.6,Moderate,109.28571428571429,99.39666666666666,45.82157142857143,43.764158201262816,107.74242857142858,90.98889149207791,122.7,123.0,-0.05786471067644672,1,9,Post-Monsoon,0
2021-09-22,Gujarat_Refinery,68.779,102.446,43.4535,30.428,2.242,50.353,26.1055,0.17,33.916,87.856,8.969,127.6,Moderate,114.71428571428571,100.21333333333334,52.05985714285714,44.505424867929484,109.58085714285714,90.9333581587446,115.6,89.6,0.10380622837370246,2,9,Post-Monsoon,0
2021-09-23,Gujarat_Refinery,52.506,82.953,50.413,35.389,1.773,44.45,23.936,0.14,33.685,98.452,7.816,87.6,Satisfactory,111.05714285714285,99.98333333333333,56.59914285714286,44.416574867929484,104.384,90.54825815874459,127.6,113.2,-0.3134796238244514,3,9,Post-Monsoon,0
2021-09-24,Gujarat_Refinery,64.621,121.537,39.221,46.243,2.06,46.359,16.836,0.1785,32.784,112.072,8.419,114.6,Moderate,111.2,100.11666666666666,59.670428571428566,44.44387486792948,104.5987142857143,91.10482482541126,87.6,113.6,0.3082191780821919,4,9,Post-Monsoon,0
2021-09-25,Gujarat_Refinery,54.372,143.218,41.558,36.25512334813918,2.1353333333333335,48.268,14.929,0.217,31.36,111.649,9.022,129.1,Moderate,113.0142857142857,100.95,58.078857142857146,44.30320820126282,109.77528571428573,92.58282482541127,114.6,116.4,0.12652705061082026,5,9,Post-Monsoon,1
2021-09-26,Gujarat_Refinery,29.358,145.325,53.619,20.337,2.2106666666666666,44.825500000000005,5.978,0.278,32.05,100.423,9.298,130.5,Moderate,118.24285714285715,102.29666666666665,54.67942857142857,43.47764153459615,117.79657142857143,94.87394704763348,129.1,93.9,0.010844306738962084,6,9,Post-Monsoon,1
2021-09-27,Gujarat_Refinery,35.077,64.559,65.68,19.039,2.286,41.383,19.533,0.18,32.248,95.008,9.325,103.3,Moderate,115.47142857142856,103.93,50.06657142857143,43.76620820126281,111.86342857142857,95.21575815874458,130.5,122.7,-0.20842911877394643,0,9,Post-Monsoon,0
2021-09-28,Gujarat_Refinery,51.977,127.874,53.675,40.696,2.442,46.338,23.773,0.217,31.772,100.6865,12.115,118.9,Moderate,115.94285714285715,105.30666666666667,50.955714285714286,43.94034153459616,112.55885714285715,98.41095815874458,103.3,115.6,0.15101645692158772,1,9,Post-Monsoon,0
2021-09-29,Gujarat_Refinery,52.3005,143.886,67.2775,43.381,1.208,38.354,16.212,0.171,33.314,106.365,16.802,129.5,Moderate,116.21428571428571,106.34666666666666,48.601642857142856,44.459691534596146,118.47885714285714,99.93075815874458,118.9,127.6,0.08915054667788058,2,9,Post-Monsoon,0
2021-09-30,Gujarat_Refinery,52.624,159.898,80.88,37.394666666666666,1.71,76.897,17.012666666666668,0.158,33.493,83.137,9.449,140.1,Moderate,123.71428571428571,108.1,48.6185,45.44399153459615,129.471,102.3451581587446,129.5,87.6,0.08185328185328178,3,9,Post-Monsoon,0
2021-10-01,Gujarat_Refinery,37.571,110.444,67.549,31.40833333333333,2.349,49.45,17.813333333333333,0.145,32.587,59.948,14.048,107.3,Moderate,122.67142857142856,109.24333333333333,44.75421428571428,46.08092486792949,127.8862857142857,104.03575815874458,140.1,114.6,-0.23411848679514635,4,10,Post-Monsoon,0
2021-10-02,Gujarat_Refinery,51.431,80.91,54.218,25.422,1.507,46.866,18.614,0.14,32.455,50.191,14.175,85.5,Satisfactory,116.44285714285714,109.37333333333332,44.33407142857142,46.699574867929485,118.98514285714285,104.02792482541125,107.3,129.1,-0.20316868592730664,5,10,Post-Monsoon,1
2021-10-03,Gujarat_Refinery,35.029,90.6875,61.605,31.75166666666667,2.185,47.561,9.092,0.153,32.905,63.881,14.302,102.1,Moderate,112.38571428571427,109.98666666666668,45.144214285714284,46.29120820126282,111.17978571428571,104.30114149207792,85.5,130.5,0.19415204678362574,6,10,Post-Monsoon,1
2021-10-04,Gujarat_Refinery,57.297,100.465,56.455,38.08133333333333,2.181,44.417,15.032,0.18,31.985,64.9825,12.296,102.0,Moderate,112.2,110.30666666666667,48.31849999999999,46.35054153459615,116.30921428571428,104.68147482541126,102.1,103.3,-0.0009794319294808007,0,10,Post-Monsoon,0
2021-10-05,Gujarat_Refinery,58.87266666666667,105.545,51.305,44.411,2.342,41.272999999999996,16.2765,0.207,29.57,66.084,14.402,104.0,Moderate,110.07142857142857,110.58666666666667,49.30359523809524,46.612697090151705,113.11935714285714,105.01234149207792,102.0,118.9,0.019607843137254832,1,10,Post-Monsoon,0
2021-10-06,Gujarat_Refinery,60.44833333333333,141.565,46.155,40.948,2.415,38.129,17.521,0.268,32.58,64.069,13.131,128.0,Moderate,109.85714285714286,111.34666666666666,50.46757142857143,46.85694153459615,112.78778571428572,106.1534914920779,104.0,129.5,0.23076923076923084,2,10,Post-Monsoon,0
2021-10-07,Gujarat_Refinery,62.024,164.251,41.005,37.485,1.386,34.985,25.404,0.332,32.294,51.145,11.968,143.0,Moderate,110.27142857142857,112.34666666666666,51.810428571428574,47.08327486792948,113.40964285714287,107.66045815874459,128.0,140.1,0.1171875,3,10,Post-Monsoon,0
2021-10-08,Gujarat_Refinery,84.391,116.758,37.449,37.782,1.6385,44.98,18.477,0.25,32.521,57.756,6.558,180.9,Moderate,120.78571428571429,114.98666666666666,58.49900000000001,48.489291534596155,114.31164285714286,108.74915815874458,143.0,107.3,0.26503496503496504,4,10,Post-Monsoon,0
2021-10-09,Gujarat_Refinery,55.757,145.429,37.838,23.042,1.891,33.598,17.653,0.173,32.431,68.191,11.201,130.5,Moderate,127.21428571428571,115.92666666666666,59.117,49.37495820126282,123.52864285714284,112.08295815874457,180.9,85.5,-0.2786069651741294,5,10,Post-Monsoon,1
2021-10-10,Gujarat_Refinery,47.473,94.541,34.564,46.285,1.459,38.321,14.553,0.157,30.577,53.612,15.865,94.5,Satisfactory,126.12857142857142,115.75333333333333,60.89471428571428,50.13372486792948,124.07914285714286,113.65723593652235,130.5,102.1,-0.27586206896551724,6,10,Post-Monsoon,1
2021-10-11,Gujarat_Refinery,67.132,98.904,31.29,33.97,2.425,20.262,19.731,0.168,30.904000000000003,46.658,9.357,121.9,Moderate,128.97142857142856,116.87333333333332,62.29971428571429,51.697024867929485,123.85614285714287,115.31369149207792,94.5,102.0,0.28994708994708995,0,10,Post-Monsoon,0
2021-10-12,Gujarat_Refinery,72.027,185.445,63.369,28.634,1.14,27.167,25.465,0.151,31.231,56.286,8.286,157.1,Moderate,136.55714285714285,119.54666666666665,64.17890476190476,53.39975820126281,135.27042857142857,119.79159149207793,121.9,104.0,0.28876127973748966,1,10,Post-Monsoon,0
2021-10-13,Gujarat_Refinery,64.257,162.382,74.204,29.632,1.244,34.146,32.247,0.091,31.217,63.821,9.102,141.8,Moderate,138.52857142857144,118.92666666666668,64.723,52.927908289309826,138.24428571428572,119.24606383069263,157.1,128.0,-0.09739019732654353,2,10,Post-Monsoon,0
2021-10-14,Gujarat_Refinery,46.656,149.525,56.842,13.533,2.29,52.603,27.347,0.076,30.127,67.81,9.0735,133.2,Moderate,137.12857142857143,119.26666666666667,62.52757142857143,52.75771666666666,136.14057142857143,119.75814999999999,141.8,143.0,-0.060648801128349916,3,10,Post-Monsoon,0
2021-10-15,Gujarat_Refinery,73.054,136.668,76.069,27.398,2.503,28.254,24.21366666666667,0.14600000000000002,31.212,71.799,9.045,142.1,Moderate,131.5857142857143,121.01666666666667,60.908,54.35581666666667,138.98485714285715,121.32785,133.2,180.9,0.06681681681681684,4,10,Post-Monsoon,0
2021-10-16,Gujarat_Refinery,46.429,133.45625,64.613,26.236,1.694,43.187,21.080333333333332,0.216,31.817,65.119,14.617,122.6,Moderate,130.45714285714286,121.33,59.575428571428574,55.21241666666666,137.2744642857143,121.79869166666667,142.1,130.5,-0.13722730471498945,5,10,Post-Monsoon,1
2021-10-17,Gujarat_Refinery,80.578,130.24450000000002,53.157,40.93,1.303,34.623999999999995,17.947,0.20066666666666666,30.96,47.725,19.027,167.8,Moderate,140.92857142857142,123.13666666666667,64.3047142857143,56.460950000000004,142.3749642857143,122.13904166666666,122.6,94.5,0.36867862969004905,6,10,Post-Monsoon,1
2021-10-18,Gujarat_Refinery,53.991,127.03275,41.701,45.926,1.557,26.061,19.032,0.18533333333333335,32.037,58.371,15.468,118.3,Moderate,140.4142857142857,123.2,62.42742857142857,56.076883333333335,146.39335714285716,122.80739999999999,167.8,121.9,-0.2949940405244339,0,10,Post-Monsoon,0
2021-10-19,Gujarat_Refinery,44.892,123.821,46.354,30.327,1.94,43.206,21.921,0.17,31.887,68.075,11.389,116.2,Moderate,134.57142857142858,123.94333333333333,58.551,55.80148333333333,137.5899285714286,123.96223333333334,118.3,157.1,-0.017751479289940808,1,10,Post-Monsoon,0
2021-10-20,Gujarat_Refinery,64.071,112.594,51.722,31.092,1.732,34.118,25.719,0.14900000000000002,31.596,57.295,12.231,111.5,Moderate,130.24285714285713,123.57,58.52442857142858,55.69161666666666,130.47735714285713,124.179,116.2,141.8,-0.040447504302925985,2,10,Post-Monsoon,0
2021-10-21,Gujarat_Refinery,75.279,101.76,57.09,63.396,1.835,46.376,21.815,0.128,30.449,56.907,8.72,149.7,Moderate,132.6,124.70666666666668,62.61342857142857,56.67581666666667,123.65378571428572,123.47080000000001,111.5,133.2,0.3426008968609864,3,10,Post-Monsoon,0
2021-10-22,Gujarat_Refinery,55.896,99.452,55.268,41.588,1.974,51.703,25.997,0.132,30.274,40.232,10.044,99.5,Satisfactory,126.51428571428572,123.77,60.162285714285716,56.246383333333334,118.33721428571428,123.371,149.7,142.1,-0.3353373413493653,4,10,Post-Monsoon,0
2021-10-23,Gujarat_Refinery,59.284333333333336,113.00725,49.779,46.549,1.643,50.338,23.898,0.083,29.6635,48.925,12.847,109.0,Moderate,124.57142857142857,124.48333333333333,61.998761904761906,56.47232777777778,115.41592857142857,124.37280833333332,99.5,122.6,0.09547738693467345,5,10,Post-Monsoon,1
2021-10-24,Gujarat_Refinery,62.67266666666667,126.5625,60.28,41.898666666666664,1.70675,48.973,23.978,0.11833333333333335,29.053,67.612,14.292,118.0,Moderate,117.45714285714287,124.59666666666666,59.44085714285715,56.407383333333335,114.88992857142856,124.540325,109.0,167.8,0.08256880733944949,6,10,Post-Monsoon,1
2021-10-25,Gujarat_Refinery,66.061,140.11775,70.781,37.248333333333335,1.7705,47.608,28.892,0.15366666666666667,28.9385,58.545,14.579,127.0,Moderate,118.7,124.52666666666667,61.16514285714286,56.797016666666664,116.75921428571428,124.43698333333334,118.0,118.3,0.07627118644067798,0,10,Post-Monsoon,0
2021-10-26,Gujarat_Refinery,74.851,153.673,81.282,32.598,1.83425,60.756,12.947,0.189,28.824,49.964,11.612,148.3,Moderate,123.28571428571429,125.11999999999999,65.44500000000001,58.313449999999996,121.02378571428572,124.71525,127.0,116.2,0.16771653543307097,1,10,Post-Monsoon,0
2021-10-27,Gujarat_Refinery,92.083,110.38,54.19,57.7,1.898,46.963,17.224,0.11,29.426,70.962,12.228,204.7,Poor,136.6,128.5,69.44671428571428,60.21365,120.70750000000001,126.24261666666668,148.3,111.5,0.38031018206338474,2,10,Post-Monsoon,0
2021-10-28,Gujarat_Refinery,105.85,110.82,59.113,33.303,1.515,42.595,19.21,0.214,29.512,68.27466666666666,13.231,251.7,Poor,151.17142857142858,132.92666666666665,73.814,62.00941666666666,122.00178571428572,125.67415,204.7,149.7,0.2296042989741085,3,10,Post-Monsoon,0
2021-10-29,Gujarat_Refinery,88.382,114.905,53.862,48.81,2.009,49.555,21.196,0.246,30.146,65.58733333333333,14.234,194.5,Moderate,164.74285714285716,135.09333333333333,78.45485714285714,63.212133333333334,124.20935714285714,124.70811666666667,251.7,99.5,-0.22725466825586016,4,10,Post-Monsoon,0
2021-10-30,Gujarat_Refinery,64.1115,111.686,48.611,51.18633333333334,2.359,48.017250000000004,16.25,0.18,30.026,62.9,14.133,111.6,Moderate,165.1142857142857,134.14333333333332,79.14445238095239,63.59505,124.02060714285714,123.10105,194.5,109.0,-0.4262210796915168,5,10,Post-Monsoon,1
2021-10-31,Gujarat_Refinery,39.841,112.101,43.36,53.562666666666665,2.018,46.4795,16.8426,0.19866666666666666,29.67,54.798,17.816,108.4,Moderate,163.74285714285716,134.18,75.8827857142857,63.670716666666664,121.95467857142857,123.15628333333332,111.6,118.0,-0.028673835125447966,6,10,Post-Monsoon,1
2021-11-01,Gujarat_Refinery,35.786,119.98433333333334,56.756,55.939,2.311,44.94175,17.435200000000002,0.21733333333333332,29.111,54.885,15.301,113.6,Moderate,161.82857142857142,135.11666666666667,71.55778571428571,63.149216666666675,119.0784761904762,124.4587611111111,108.4,127.0,0.04797047970479684,0,11,Post-Monsoon,0
2021-11-02,Gujarat_Refinery,47.273,127.86766666666666,64.412,60.862,2.737,43.404,18.0278,0.236,30.026,70.511,10.746,118.9,Moderate,157.62857142857143,135.67666666666665,67.61807142857143,63.55735000000001,115.39200000000001,125.69810000000001,113.6,148.3,0.046654929577464976,1,11,Post-Monsoon,0
2021-11-03,Gujarat_Refinery,63.55,135.751,72.068,42.948,2.363,39.765,18.6204,0.124,30.738,57.743,7.859,124.1,Moderate,146.1142857142857,136.41333333333333,63.54192857142858,63.76578333333334,119.01642857142858,126.87429999999999,118.9,204.7,0.04373423044575264,2,11,Post-Monsoon,0
2021-11-04,Gujarat_Refinery,73.285,163.93,77.595,34.123,2.725,31.089,19.213,0.133,30.0955,69.257,10.813,142.9,Moderate,130.57142857142858,137.71,58.889785714285715,64.24619444444446,126.60357142857143,128.82046666666668,124.1,251.7,0.15149073327961338,3,11,Post-Monsoon,0
2021-11-05,Gujarat_Refinery,93.023,196.778,81.036,40.475,1.13,36.893,23.4585,0.145,29.453,65.63,4.525,207.9,Poor,132.4857142857143,140.37333333333333,59.55278571428572,65.33201666666666,138.2997142857143,130.6609,142.9,194.5,0.45486354093771864,4,11,Post-Monsoon,0
2021-11-06,Gujarat_Refinery,44.676,183.307,32.421,41.114,1.209,27.493000000000002,27.704,0.216,28.4025,64.223,7.783,155.7,Moderate,138.78571428571428,140.79666666666665,56.77628571428572,64.75375000000001,148.53128571428573,131.2961,207.9,111.6,-0.25108225108225113,5,11,Post-Monsoon,1
2021-11-07,Gujarat_Refinery,54.762,152.667,45.322,36.589,1.064,18.093,29.326,0.255,27.352,47.261,8.551,135.3,Moderate,142.62857142857143,139.27666666666667,58.90785714285715,63.76611666666667,154.32642857142858,132.4930666666667,155.7,108.4,-0.1310211946050095,6,11,Post-Monsoon,1
2021-11-08,Gujarat_Refinery,75.008,149.586,57.48466666666667,50.841,2.528,43.337,22.116,0.2435,26.239,52.408500000000004,8.203,148.8,Moderate,147.65714285714284,139.88666666666668,64.511,64.40781666666666,158.5552380952381,132.63163333333333,135.3,113.6,0.0997782705099779,0,11,Post-Monsoon,0
2021-11-09,Gujarat_Refinery,30.009,106.44,69.64733333333334,39.911,2.689,34.361,46.949,0.232,27.7965,57.556,10.889,108.4,Moderate,146.15714285714287,140.35,62.044714285714285,63.82568333333334,155.49414285714286,133.02826666666667,148.8,118.9,-0.271505376344086,1,11,Post-Monsoon,0
2021-11-10,Gujarat_Refinery,75.0,120.632,81.81,33.894,1.729,34.625,35.581,0.293,29.354,45.056,8.435,148.8,Moderate,149.68571428571428,141.2466666666667,63.68042857142857,64.08795,153.33428571428573,133.75253333333333,108.4,124.1,0.37269372693726943,2,11,Post-Monsoon,0
2021-11-11,Gujarat_Refinery,119.991,92.437,84.984,43.171,1.48,20.525,24.92,0.234,29.455,53.46,5.82,300.0,Poor,172.12857142857143,146.01000000000002,70.35271428571428,65.68675,143.121,130.65226666666666,148.8,142.9,1.0161290322580645,3,11,Post-Monsoon,0
2021-11-12,Gujarat_Refinery,107.633,165.185,80.971,49.877,1.16,26.387,40.666,0.132,29.556,53.037,10.982,257.8,Poor,179.25714285714284,149.87666666666667,72.43985714285714,67.13261666666666,138.60771428571428,130.7457,300.0,207.9,-0.1406666666666666,4,11,Post-Monsoon,0
2021-11-13,Gujarat_Refinery,85.67,135.326,75.28800000000001,58.416,1.731,37.148,33.108,0.212,27.74,58.461,10.476,185.2,Moderate,183.47142857142856,151.61,78.29614285714285,68.43308333333334,131.7532857142857,130.2724,257.8,155.7,-0.2816136539953453,5,11,Post-Monsoon,1
2021-11-14,Gujarat_Refinery,68.517,128.393,69.605,52.914,1.6923333333333335,40.718,32.78275,0.227,28.779,51.568,12.377,126.7,Moderate,182.24285714285716,151.09666666666666,80.26114285714286,68.28185,128.28557142857144,129.99656666666667,185.2,135.3,-0.31587473002159816,6,11,Post-Monsoon,1
2021-11-15,Gujarat_Refinery,78.165,124.617,78.15350000000001,60.421,1.6536666666666666,36.6535,32.457499999999996,0.255,28.167,47.505,12.655,159.6,Moderate,183.78571428571428,152.33,80.71214285714287,69.33971666666666,124.71857142857142,129.701925,126.7,148.8,0.2596685082872927,0,11,Post-Monsoon,0
2021-11-16,Gujarat_Refinery,105.72,140.84133333333332,86.702,53.80133333333333,1.615,32.589,32.13225,0.23925000000000002,27.555,54.871,13.833,251.3,Poor,204.20000000000002,155.11333333333334,91.528,70.17778333333332,129.6330476190476,130.05515277777778,159.6,108.4,0.574561403508772,1,11,Post-Monsoon,0
2021-11-17,Gujarat_Refinery,83.013,157.06566666666666,57.441,47.181666666666665,2.001,35.666,31.807,0.2235,25.075,53.846,13.354,176.1,Moderate,208.1,157.04,92.67271428571429,71.14518333333334,134.83785714285713,131.05625,251.3,148.8,-0.29924393155590934,2,11,Post-Monsoon,0
2021-11-18,Gujarat_Refinery,102.061,173.29,79.485,40.562,2.3165,33.80133333333333,17.426,0.20775,24.97,53.905,14.269,238.8,Poor,199.35714285714286,161.12666666666667,90.11128571428571,73.05081666666666,146.3882857142857,132.70521666666664,176.1,300.0,0.3560477001703579,3,11,Post-Monsoon,0
2021-11-19,Gujarat_Refinery,102.28200000000001,194.722,66.074,49.244,2.632,31.936666666666664,22.891,0.192,28.271,46.776,17.972,239.5,Poor,196.74285714285716,165.39333333333335,89.34685714285715,74.32451666666667,150.60785714285717,135.4428166666667,238.8,257.8,0.002931323283082099,4,11,Post-Monsoon,0
2021-11-20,Gujarat_Refinery,102.503,176.5435,68.686,46.654,2.37,30.072,23.455,0.106,29.498,53.346,15.366,240.3,Poor,204.6142857142857,168.41333333333336,91.75157142857144,75.23198333333335,156.49607142857144,137.9356,239.5,185.2,0.003340292275574086,5,11,Post-Monsoon,1
2021-11-21,Gujarat_Refinery,96.942,158.365,39.862,45.194,2.108,35.582,24.019,0.185,26.582,61.631,15.007,221.3,Poor,218.12857142857143,172.47333333333336,95.81228571428571,76.60018333333333,160.77778571428573,139.89936666666665,240.3,126.7,-0.07906783187682065,6,11,Post-Monsoon,1
2021-11-22,Gujarat_Refinery,91.75299999999999,171.313,60.909,46.38,2.817,35.579,23.897,0.217,24.735,61.976,13.52,203.6,Poor,224.41428571428574,175.62666666666667,97.75342857142857,77.68247222222222,167.44864285714286,141.84289166666667,221.3,159.6,-0.07998192498870316,0,11,Post-Monsoon,0
2021-11-23,Gujarat_Refinery,86.564,184.261,59.930499999999995,49.097,2.891,35.576,23.775,0.249,27.506,56.905,6.914,188.3,Moderate,215.41428571428568,177.97,95.01685714285713,78.47885000000001,173.65145238095238,143.766175,203.6,251.3,-0.07514734774066789,1,11,Post-Monsoon,0
2021-11-24,Gujarat_Refinery,77.139,163.976,58.952,73.051,2.549,29.444,31.655,0.374,27.067,44.564,9.544,156.1,Moderate,212.55714285714288,178.94000000000003,94.17771428571429,78.84811666666666,174.63864285714288,144.56145,188.3,176.1,-0.17100371747211907,2,11,Post-Monsoon,0
2021-11-25,Gujarat_Refinery,97.606,143.691,57.9735,64.257,2.9085,39.2565,27.860500000000002,0.367,26.148,46.025,15.036,223.6,Poor,210.3857142857143,181.45,93.5412857142857,79.60661666666667,170.4102142857143,144.22871666666666,156.1,238.8,0.43241511851377323,3,11,Post-Monsoon,0
2021-11-26,Gujarat_Refinery,76.687,152.397,56.995,65.038,3.268,49.069,24.066,0.283,25.175,47.481,14.659,154.6,Moderate,198.25714285714284,179.78000000000003,89.88485714285714,79.09341666666666,164.3637857142857,145.62928333333332,223.6,239.5,-0.30858676207513414,4,11,Post-Monsoon,0
2021-11-27,Gujarat_Refinery,72.774,135.466,58.698,57.315,2.518,46.787,22.0585,0.192,26.2115,60.888,12.784,141.2,Moderate,184.1,176.09666666666666,85.63785714285713,77.99088333333333,158.49557142857142,146.45081666666667,154.6,240.3,-0.08667529107373872,5,11,Post-Monsoon,1
2021-11-28,Gujarat_Refinery,73.103,132.389,33.321,47.128,2.099,32.015,20.051,0.241,27.248,65.956,10.909,142.3,Moderate,172.8142857142857,174.35666666666665,82.23228571428571,77.48158333333332,154.78471428571427,147.0336166666667,141.2,221.3,0.007790368271954895,6,11,Post-Monsoon,1
2021-11-29,Gujarat_Refinery,73.432,131.086,35.807,57.974,2.68,30.504,19.958,0.283,27.068,64.004,9.034,143.4,Moderate,164.21428571428572,175.41666666666666,79.615,77.79226666666666,149.038,147.6802833333333,142.3,203.6,0.007730147575544688,0,11,Post-Monsoon,0
2021-11-30,Gujarat_Refinery,73.761,102.924,54.032000000000004,47.495999999999995,3.505,44.203,20.746,0.249,24.744,66.40950000000001,12.877,144.6,Moderate,157.97142857142856,176.62333333333333,77.78599999999999,78.92293333333333,137.4184285714286,147.37438333333333,143.4,188.3,0.008368200836819994,1,11,Post-Monsoon,0
